# The text every study page drew before the families migrated
#
# Recorded from commit a0c8900 - the atlas as 1.11.0 shipped it, with
# each family placing its own labels - by a dump of the three passes'
# own decisions: the star pass's placements, the deep-sky labels at
# their published bounds, and the constellation names on their
# anchors. It is frozen evidence and no target regenerates it: the
# code that produced it is not checked out any more.
#
# One line per drawn label: page, family, catalogue id, box x, y,
# width, height, and the text. Boxes are measured text, so this is a
# fact about the machine that recorded it (macOS 15.5, aarch64,
# Homebrew OpenJDK 21) as well as about the atlas.
#
# juranometria.tool.labels.LabelStudyMain reads it to report what the
# migration changed, page by page.
sagittarius-120	star	TYC 5585-1014-1	714.45	243.71	11.00	14.00	β
sagittarius-120	star	TYC 6885-2837-1	338.90	366.04	11.00	14.00	ζ
sagittarius-120	star	TYC 6208-1623-1	614.89	301.84	16.00	14.00	β¹
sagittarius-120	star	TYC 363-1135-1	681.46	113.89	12.00	14.00	α
sagittarius-120	star	TYC 7832-2490-1	663.46	493.19	11.00	14.00	β
sagittarius-120	star	TYC 6856-2170-1	400.51	358.07	10.00	14.00	δ
sagittarius-120	star	TYC 1061-2577-1	220.56	80.71	10.00	14.00	γ
sagittarius-120	star	TYC 5037-1068-1	615.87	184.55	10.00	14.00	δ
sagittarius-120	star	TYC 7275-2074-1	818.21	529.07	8.00	14.00	ι
sagittarius-120	star	TYC 6155-1210-1	748.98	305.82	17.00	14.00	α²
sagittarius-120	star	TYC 423-1724-1	456.07	115.82	11.00	14.00	β
sagittarius-120	star	TYC 6807-1012-1	557.40	352.19	10.00	14.00	τ
sagittarius-120	star	TYC 8350-2600-1	468.90	494.37	12.00	14.00	α
sagittarius-120	star	TYC 8240-2724-1	785.99	650.16	10.00	14.00	γ
sagittarius-120	star	TYC 8732-2866-1	474.15	534.97	11.00	14.00	β
sagittarius-120	star	TYC 9027-5712-1	545.09	608.84	11.00	14.00	β
sagittarius-120	star	TYC 9259-4905-1	553.91	658.23	10.00	14.00	γ
sagittarius-120	star	TYC 6363-1044-1	32.11	356.09	10.00	14.00	δ
sagittarius-120	star	TYC 5216-1725-1	29.14	256.89	11.00	14.00	β
sagittarius-120	star	TYC 6295-282-1	317.65	306.80	13.00	14.00	π
sagittarius-120	star	TYC 1052-3027-1	299.40	49.05	11.00	14.00	ζ
sagittarius-120	star	TYC 7391-2710-1	423.02	360.73	15.00	14.00	γ²
sagittarius-120	star	TYC 7840-1432-1	622.16	461.03	10.00	14.00	γ
sagittarius-120	star	TYC 6700-1436-1	889.02	433.10	10.00	14.00	γ
sagittarius-120	star	TYC 7494-1748-1	113.59	519.55	10.00	14.00	γ
sagittarius-120	star	TYC 7868-1821-1	525.38	416.41	16.00	14.00	μ¹
sagittarius-120	star	TYC 7889-2669-1	450.28	426.31	13.00	14.00	ι¹
sagittarius-120	star	TYC 5753-2281-1	187.20	288.25	11.00	14.00	β
sagittarius-120	star	TYC 8411-1822-1	250.94	526.26	12.00	14.00	α
sagittarius-120	star	TYC 8730-1439-1	500.73	540.90	11.00	14.00	ζ
sagittarius-120	star	TYC 7404-7057-1	408.85	405.03	11.00	14.00	η
sagittarius-120	star	TYC 9015-1445-1	593.96	648.55	12.00	14.00	α
sagittarius-120	star	TYC 7839-2803-1	641.25	463.87	10.00	14.00	δ
sagittarius-120	star	TYC 979-2198-1	541.81	81.37	10.00	14.00	κ
sagittarius-120	star	TYC 5161-2682-1	182.28	178.33	11.00	14.00	θ
sagittarius-120	star	TYC 6829-577-1	488.82	323.81	11.00	14.00	θ
sagittarius-120	star	TYC 5102-416-1	388.28	171.47	11.00	14.00	η
sagittarius-120	star	TYC 6738-1381-1	794.00	414.60	13.00	14.00	π
sagittarius-120	star	TYC 6752-1455-1	704.76	365.78	11.00	14.00	σ
sagittarius-120	star	TYC 6881-1777-1	329.50	351.97	10.00	14.00	τ
sagittarius-120	star	TYC 5678-956-1	429.03	218.75	10.00	14.00	ν
sagittarius-120	star	TYC 7847-2505-1	628.78	491.01	9.00	14.00	ε
sagittarius-120	star	TYC 469-6227-1	266.53	135.99	10.00	14.00	δ
sagittarius-120	star	TYC 7797-2744-1	755.01	534.02	10.00	14.00	ν
sagittarius-120	star	TYC 7851-1814-1	594.61	432.13	11.00	14.00	η
sagittarius-120	star	TYC 5136-2357-1	308.47	191.76	10.00	14.00	λ
sagittarius-120	star	TYC 8306-3362-1	618.49	546.88	11.00	14.00	ζ
sagittarius-120	star	TYC 8359-3650-1	402.76	469.71	12.00	14.00	α
sagittarius-120	star	TYC 1624-3414-1	189.43	7.12	10.00	14.00	γ
sagittarius-120	deep sky	NGC 6611	395.99	248.07	30.00	14.00	M 16
sagittarius-120	constellation	Aql	217.82	114.95	46.00	15.00	AQUILA
sagittarius-120	constellation	Aqr	15.52	260.00	62.00	15.00	AQUARIUS
sagittarius-120	constellation	Ara	465.19	530.96	28.00	15.00	ARA
sagittarius-120	constellation	Boo	836.03	21.61	50.00	15.00	BOÖTES
sagittarius-120	constellation	Cap	80.85	336.91	86.00	15.00	CAPRICORNUS
sagittarius-120	constellation	Cen	684.06	576.74	74.00	15.00	CENTAURUS
sagittarius-120	constellation	Cir	557.42	613.95	57.00	15.00	CIRCINUS
sagittarius-120	constellation	CrA	293.54	433.49	117.00	15.00	CORONA AUSTRINA
sagittarius-120	constellation	Del	66.54	51.63	68.00	15.00	DELPHINUS
sagittarius-120	constellation	Equ	-0.32	120.74	63.00	15.00	EQUULEUS
sagittarius-120	constellation	Gru	98.25	599.68	35.00	15.00	GRUS
sagittarius-120	constellation	Her	522.45	8.06	63.00	15.00	HERCULES
sagittarius-120	constellation	Hya	792.28	416.23	45.00	15.00	HYDRA
sagittarius-120	constellation	Ind	221.20	582.53	39.00	15.00	INDUS
sagittarius-120	constellation	Lib	676.73	297.97	36.00	15.00	LIBRA
sagittarius-120	constellation	Lup	609.73	472.83	39.00	15.00	LUPUS
sagittarius-120	constellation	Mic	131.91	472.86	93.00	15.00	MICROSCOPIUM
sagittarius-120	constellation	Nor	532.32	487.33	48.00	15.00	NORMA
sagittarius-120	constellation	Oph	483.27	181.81	71.00	15.00	OPHIUCHUS
sagittarius-120	constellation	Pav	349.11	627.89	36.00	15.00	PAVO
sagittarius-120	constellation	PsA	-0.64	499.49	105.00	15.00	PISCIS AUSTRINUS
sagittarius-120	constellation	Sco	503.96	380.49	59.00	15.00	SCORPIUS
sagittarius-120	constellation	Sct	331.09	214.76	52.00	15.00	SCUTUM
sagittarius-120	constellation	Ser	494.45	136.32	97.00	15.00	SERPENS CAPUT
sagittarius-120	constellation	Sge	180.55	9.02	54.00	15.00	SAGITTA
sagittarius-120	constellation	Sgr	296.85	357.01	79.00	15.00	SAGITTARIUS
sagittarius-120	constellation	Tel	360.96	469.68	83.00	15.00	TELESCOPIUM
sagittarius-120	constellation	TrA	452.30	630.29	144.00	15.00	TRIANGULUM AUSTRALE
sagittarius-120	constellation	Tuc	193.50	683.12	53.00	15.00	TUCANA
sagittarius-120	constellation	Vir	823.60	221.00	41.00	15.00	VIRGO
cygnus-90	star	TYC 3105-2070-1	682.13	315.55	41.00	14.00	Vega α
cygnus-90	star	TYC 1058-3399-1	580.25	640.38	44.00	14.00	Altair α
cygnus-90	star	TYC 3574-3347-1	453.28	293.40	49.00	14.00	Deneb α
cygnus-90	star	TYC 1735-3180-1	20.83	326.25	67.00	14.00	Alpheratz α
cygnus-90	star	TYC 4017-2319-1	177.87	8.73	36.00	14.00	Navi γ
cygnus-90	star	TYC 3156-2223-1	487.47	340.26	37.00	14.00	Sadr γ
cygnus-90	star	TYC 3523-1684-1	692.71	170.58	49.00	14.00	Eltanin γ
cygnus-90	star	TYC 3663-2668-1	157.93	55.81	52.00	14.00	Shedar α
cygnus-90	star	TYC 4252-1870-1	411.55	123.63	70.00	14.00	Alderamin α
cygnus-90	star	TYC 1711-2475-1	104.54	527.95	54.00	14.00	Markab α
cygnus-90	star	TYC 2695-4139-1	442.98	400.62	52.00	14.00	Aljanah ε
cygnus-90	star	TYC 2243-1831-1	151.05	401.36	49.00	14.00	Scheat β
cygnus-90	star	TYC 1061-2577-1	589.18	621.40	10.00	14.00	γ
cygnus-90	star	TYC 4190-2568-1	725.08	4.11	11.00	14.00	η
cygnus-90	star	TYC 3521-1800-1	722.91	141.17	11.00	14.00	β
cygnus-90	star	TYC 3557-2486-1	547.07	287.31	10.00	14.00	δ
cygnus-90	star	TYC 2736-1823-1	201.39	396.17	11.00	14.00	η
cygnus-90	star	TYC 1052-3027-1	685.54	573.24	11.00	14.00	ζ
cygnus-90	star	TYC 4444-2239-1	537.42	62.80	10.00	14.00	δ
cygnus-90	star	TYC 2133-2964-1	601.67	445.51	16.00	14.00	β¹
cygnus-90	star	TYC 2604-1774-1	838.31	259.51	13.00	14.00	π
cygnus-90	star	TYC 4210-1048-1	655.30	14.21	11.00	14.00	ζ
cygnus-90	star	TYC 4465-2643-1	413.85	42.97	11.00	14.00	β
cygnus-90	star	TYC 2702-2764-1	386.97	433.56	11.00	14.00	ζ
cygnus-90	star	TYC 2643-3346-1	657.07	386.00	10.00	14.00	γ
cygnus-90	star	TYC 3981-1590-1	339.65	151.76	11.00	14.00	ζ
cygnus-90	star	TYC 469-6227-1	651.72	693.29	10.00	14.00	δ
cygnus-90	star	TYC 1155-2187-1	150.08	589.49	11.00	14.00	ζ
cygnus-90	star	TYC 2085-3062-1	823.50	378.18	11.00	14.00	μ
cygnus-90	star	TYC 3663-2669-1	159.39	37.08	11.00	14.00	η
cygnus-90	star	TYC 3070-1595-1	880.11	199.92	11.00	14.00	η
cygnus-90	star	TYC 1624-3414-1	550.01	535.70	10.00	14.00	γ
cygnus-90	star	TYC 4277-1102-1	327.67	60.34	8.00	14.00	ι
cygnus-90	deep sky	NGC 224	44.86	172.36	30.00	14.00	M 31
cygnus-90	deep sky	NGC 598	-134.90	176.28	30.00	14.00	M 33
cygnus-90	constellation	And	42.91	192.64	81.00	15.00	ANDROMEDA
cygnus-90	constellation	Aql	600.07	633.19	46.00	15.00	AQUILA
cygnus-90	constellation	Cas	134.68	31.85	69.00	15.00	CASSIOPEIA
cygnus-90	constellation	Cep	341.28	82.57	56.00	15.00	CEPHEUS
cygnus-90	constellation	Cyg	476.63	338.41	51.00	15.00	CYGNUS
cygnus-90	constellation	Del	416.88	582.82	68.00	15.00	DELPHINUS
cygnus-90	constellation	Dra	608.34	61.65	46.00	15.00	DRACO
cygnus-90	constellation	Equ	330.84	644.82	63.00	15.00	EQUULEUS
cygnus-90	constellation	Her	819.64	256.65	63.00	15.00	HERCULES
cygnus-90	constellation	Lac	246.31	254.91	57.00	15.00	LACERTA
cygnus-90	constellation	Lyr	644.91	340.29	33.00	15.00	LYRA
cygnus-90	constellation	Peg	125.86	469.09	55.00	15.00	PEGASUS
cygnus-90	constellation	Per	3.71	-3.53	53.00	15.00	PERSEUS
cygnus-90	constellation	Psc	5.37	629.12	41.00	15.00	PISCES
cygnus-90	constellation	Ser	698.64	676.80	97.00	15.00	SERPENS CAPUT
cygnus-90	constellation	Sge	544.57	537.13	54.00	15.00	SAGITTA
cygnus-90	constellation	Vul	534.39	471.89	70.00	15.00	VULPECULA
crux-90	star	TYC 8534-2277-1	847.03	606.13	63.00	14.00	Canopus α
crux-90	star	TYC 9007-5849-1	309.26	389.12	101.00	14.00	Rigil Kentaurus α¹
crux-90	star	TYC 9005-3919-1	345.75	367.32	46.00	14.00	Hadar β
crux-90	star	TYC 8979-3464-1	457.20	372.89	53.00	14.00	Acrux α¹
crux-90	star	TYC 8659-3107-1	432.11	341.43	55.00	14.00	Mimosa β
crux-90	star	TYC 8654-3422-1	451.46	316.14	52.00	14.00	Gacrux γ
crux-90	star	TYC 9200-2603-1	602.38	496.22	77.00	14.00	Miaplacidus β
crux-90	star	TYC 8140-6533-1	828.73	414.27	50.00	14.00	Regor γ²
crux-90	star	TYC 9275-3641-1	268.12	537.67	41.00	14.00	Atria α
crux-90	star	TYC 8573-3571-1	733.22	417.35	66.00	14.00	Alsephina δ
crux-90	star	TYC 7293-2215-1	261.11	148.59	59.00	14.00	Menkent θ
crux-90	star	TYC 8579-2692-1	714.38	471.65	41.00	14.00	Avior ε
crux-90	star	TYC 7689-2617-1	785.80	307.57	45.00	14.00	Suhail λ
crux-90	star	TYC 7663-4093-1	899.79	376.94	41.00	14.00	Naos ζ
crux-90	star	TYC 8595-3312-1	669.65	418.44	63.00	14.00	Aspidiske ι
crux-90	star	TYC 8663-2929-1	354.47	294.84	9.00	14.00	ε
crux-90	star	TYC 8283-4134-1	243.92	275.00	37.00	14.00	Men α
crux-90	star	TYC 7814-3706-1	230.96	223.41	11.00	14.00	η
crux-90	star	TYC 8588-4200-1	692.07	382.02	52.00	14.00	Markeb κ
crux-90	star	TYC 8241-3235-1	484.84	256.40	10.00	14.00	δ
crux-90	star	TYC 8267-3545-1	314.41	244.55	11.00	14.00	ζ
crux-90	star	TYC 7832-2490-1	197.81	251.88	11.00	14.00	β
crux-90	star	TYC 9228-3049-1	447.35	430.44	12.00	14.00	α
crux-90	star	TYC 8965-1765-1	560.32	406.90	11.00	14.00	θ
crux-90	star	TYC 7275-2074-1	351.28	128.76	8.00	14.00	ι
crux-90	star	TYC 8206-3033-1	609.90	271.40	11.00	14.00	μ
crux-90	star	TYC 8350-2600-1	64.82	497.64	12.00	14.00	α
crux-90	star	TYC 8240-2724-1	433.85	239.02	10.00	14.00	γ
crux-90	star	TYC 8732-2866-1	124.43	513.27	11.00	14.00	β
crux-90	star	TYC 9027-5712-1	255.48	461.39	11.00	14.00	β
crux-90	star	TYC 9259-4905-1	316.93	474.79	10.00	14.00	γ
crux-90	star	TYC 8125-2314-1	858.76	556.94	10.00	14.00	τ
crux-90	star	TYC 7840-1432-1	128.92	273.79	10.00	14.00	γ
crux-90	star	TYC 8950-2272-1	606.93	441.03	11.00	14.00	υ
crux-90	star	TYC 8730-1439-1	146.86	480.66	11.00	14.00	ζ
crux-90	star	TYC 8976-5383-1	510.82	377.76	10.00	14.00	λ
crux-90	star	TYC 9015-1445-1	325.14	425.51	12.00	14.00	α
crux-90	star	TYC 7839-2803-1	147.45	253.66	10.00	14.00	δ
crux-90	star	TYC 8899-2202-1	740.08	590.24	12.00	14.00	α
crux-90	star	TYC 6738-1381-1	229.85	53.56	13.00	14.00	π
crux-90	star	TYC 6752-1455-1	95.56	94.25	11.00	14.00	σ
crux-90	star	TYC 9214-2842-1	559.71	467.68	14.00	14.00	ω
crux-90	star	TYC 7882-569-1	17.56	430.79	11.00	14.00	η
crux-90	star	TYC 7847-2505-1	169.07	288.95	9.00	14.00	ε
crux-90	star	TYC 7797-2744-1	308.17	189.10	10.00	14.00	ν
crux-90	star	TYC 7851-1814-1	71.27	283.70	11.00	14.00	η
crux-90	star	TYC 8306-3362-1	225.86	339.80	11.00	14.00	ζ
crux-90	star	TYC 8553-2883-1	790.30	465.23	10.00	14.00	χ
crux-90	constellation	Ant	694.90	147.52	46.00	15.00	ANTLIA
crux-90	constellation	Aps	344.23	560.36	33.00	15.00	APUS
crux-90	constellation	Ara	112.48	494.56	28.00	15.00	ARA
crux-90	constellation	Car	659.05	456.90	48.00	15.00	CARINA
crux-90	constellation	Cen	325.45	252.26	74.00	15.00	CENTAURUS
crux-90	constellation	Cha	456.59	534.52	85.00	15.00	CHAMAELEON
crux-90	constellation	Cir	257.82	408.33	57.00	15.00	CIRCINUS
crux-90	constellation	Crt	610.22	-9.91	51.00	15.00	CRATER
crux-90	constellation	Cru	429.65	335.83	36.00	15.00	CRUX
crux-90	constellation	Crv	470.35	-10.42	51.00	15.00	CORVUS
crux-90	constellation	Dor	697.43	669.83	56.00	15.00	DORADO
crux-90	constellation	Hya	382.75	41.88	45.00	15.00	HYDRA
crux-90	constellation	Lib	31.04	65.59	36.00	15.00	LIBRA
crux-90	constellation	Lup	133.17	266.72	39.00	15.00	LUPUS
crux-90	constellation	Men	573.73	665.23	44.00	15.00	MENSA
crux-90	constellation	Mus	423.97	429.06	44.00	15.00	MUSCA
crux-90	constellation	Nor	93.64	366.64	48.00	15.00	NORMA
crux-90	constellation	Oct	379.71	631.36	52.00	15.00	OCTANS
crux-90	constellation	Pav	191.78	624.12	36.00	15.00	PAVO
crux-90	constellation	Pic	770.91	636.40	47.00	15.00	PICTOR
crux-90	constellation	Pup	842.41	387.76	42.00	15.00	PUPPIS
crux-90	constellation	Pyx	871.85	301.86	35.00	15.00	PYXIS
crux-90	constellation	Sco	-17.39	404.14	59.00	15.00	SCORPIUS
crux-90	constellation	Tel	-31.82	584.55	83.00	15.00	TELESCOPIUM
crux-90	constellation	TrA	202.84	487.56	144.00	15.00	TRIANGULUM AUSTRALE
crux-90	constellation	Vel	690.33	305.43	33.00	15.00	VELA
crux-90	constellation	Vol	619.02	530.42	50.00	15.00	VOLANS
pole-120	star	TYC 3105-2070-1	824.74	403.45	41.00	14.00	Vega α
pole-120	star	TYC 3358-3141-1	146.69	402.66	54.00	14.00	Capella α
pole-120	star	TYC 1920-2194-1	36.20	135.88	47.00	14.00	Pollux β
pole-120	star	TYC 3574-3347-1	699.98	551.12	49.00	14.00	Deneb α
pole-120	star	TYC 3845-1190-1	511.23	111.51	44.00	14.00	Alioth ε
pole-120	star	TYC 3320-2808-1	233.93	522.39	48.00	14.00	Mirfak α
pole-120	star	TYC 3467-1257-1	586.15	85.75	47.00	14.00	Alkaid η
pole-120	star	TYC 2924-2742-1	132.18	344.16	74.00	14.00	Menkalinan β
pole-120	star	TYC 2457-2407-1	58.77	169.79	51.00	14.00	Castor α
pole-120	star	TYC 4628-237-1	452.34	347.45	51.00	14.00	Polaris α
pole-120	star	TYC 4146-1274-1	407.73	153.25	50.00	14.00	Dubhe α
pole-120	star	TYC 4416-1799-1	528.91	263.76	54.00	14.00	Kochab β
pole-120	star	TYC 2851-2168-1	195.14	585.81	42.00	14.00	Algol β
pole-120	star	TYC 4017-2319-1	405.47	540.93	36.00	14.00	Navi γ
pole-120	star	TYC 3156-2223-1	749.28	553.62	37.00	14.00	Sadr γ
pole-120	star	TYC 2029-1690-1	842.27	58.96	64.00	14.00	Alphecca α
pole-120	star	TYC 3523-1684-1	727.56	339.47	49.00	14.00	Eltanin γ
pole-120	star	TYC 3663-2668-1	414.12	574.15	52.00	14.00	Shedar α
pole-120	star	TYC 3664-1985-1	446.70	558.38	42.00	14.00	Caph β
pole-120	star	TYC 3827-1079-1	396.15	115.59	46.00	14.00	Merak β
pole-120	star	TYC 3833-1034-1	448.37	88.05	51.00	14.00	Phecda γ
pole-120	star	TYC 4252-1870-1	578.33	488.37	70.00	14.00	Alderamin α
pole-120	star	TYC 2695-4139-1	765.55	618.57	52.00	14.00	Aljanah ε
pole-120	star	TYC 2418-1573-1	68.36	343.97	11.00	14.00	θ
pole-120	star	TYC 4031-3289-1	379.39	536.28	10.00	14.00	δ
pole-120	star	TYC 2391-1446-1	49.25	457.99	8.00	14.00	ι
pole-120	star	TYC 4190-2568-1	635.86	263.02	11.00	14.00	η
pole-120	star	TYC 3521-1800-1	718.97	309.27	11.00	14.00	β
pole-120	star	TYC 2361-2820-1	85.67	569.57	11.00	14.00	ζ
pole-120	star	TYC 2868-1623-1	142.08	528.12	9.00	14.00	ε
pole-120	star	TYC 2582-3158-1	865.20	196.83	11.00	14.00	ζ
pole-120	star	TYC 3557-2486-1	743.68	485.80	10.00	14.00	δ
pole-120	star	TYC 3317-3034-1	206.39	512.90	10.00	14.00	δ
pole-120	star	TYC 3012-2519-1	383.79	24.50	13.00	14.00	ψ
pole-120	star	TYC 2907-1275-1	133.32	426.74	9.00	14.00	ε
pole-120	star	TYC 3036-1151-1	687.54	46.06	10.00	14.00	γ
pole-120	star	TYC 3004-1418-1	309.84	23.80	11.00	14.00	μ
pole-120	star	TYC 4444-2239-1	601.22	391.41	10.00	14.00	δ
pole-120	star	TYC 2133-2964-1	887.42	524.23	16.00	14.00	β¹
pole-120	star	TYC 3420-2149-1	242.90	132.90	8.00	14.00	ι
pole-120	star	TYC 2496-1728-1	192.21	27.44	12.00	14.00	α
pole-120	star	TYC 2604-1774-1	837.68	267.45	13.00	14.00	π
pole-120	star	TYC 2899-2237-1	111.24	425.20	11.00	14.00	η
pole-120	star	TYC 4210-1048-1	618.47	306.34	11.00	14.00	ζ
pole-120	star	TYC 3432-1451-1	292.76	126.59	11.00	14.00	θ
pole-120	star	TYC 4465-2643-1	536.81	448.94	11.00	14.00	β
pole-120	star	TYC 2702-2764-1	753.28	677.61	11.00	14.00	ζ
pole-120	star	TYC 4606-3584-1	462.51	427.61	10.00	14.00	γ
pole-120	star	TYC 2643-3346-1	866.83	451.84	10.00	14.00	γ
pole-120	star	TYC 3837-1070-1	470.39	113.39	10.00	14.00	δ
pole-120	star	TYC 3875-1620-1	623.60	208.00	8.00	14.00	ι
pole-120	star	TYC 4036-2834-1	367.59	503.57	9.00	14.00	ε
pole-120	star	TYC 3981-1590-1	556.63	540.81	11.00	14.00	ζ
pole-120	star	TYC 4127-2431-1	293.45	219.36	11.00	14.00	ο
pole-120	star	TYC 2847-1572-1	185.13	601.30	11.00	14.00	ρ
pole-120	star	TYC 4246-1967-1	601.64	472.59	11.00	14.00	η
pole-120	star	TYC 2566-1639-1	771.50	66.99	10.00	14.00	δ
pole-120	star	TYC 3047-1258-1	711.66	90.96	11.00	14.00	β
pole-120	star	TYC 3070-1595-1	806.33	220.56	11.00	14.00	η
pole-120	star	TYC 4277-1102-1	504.39	500.08	8.00	14.00	ι
pole-120	deep sky	NGC 224	394.18	690.38	30.00	14.00	M 31
pole-120	deep sky	NGC 598	278.57	750.82	30.00	14.00	M 33
pole-120	deep sky	Mel022	38.48	619.59	30.00	14.00	M 45
pole-120	deep sky	NGC 2632	39.10	-10.13	30.00	14.00	M 44
pole-120	constellation	And	360.51	658.54	81.00	15.00	ANDROMEDA
pole-120	constellation	Aur	81.60	381.99	48.00	15.00	AURIGA
pole-120	constellation	Boo	661.63	59.59	50.00	15.00	BOÖTES
pole-120	constellation	CVn	453.45	-11.29	100.00	15.00	CANES VENATICI
pole-120	constellation	Cam	244.63	384.67	107.00	15.00	CAMELOPARDALIS
pole-120	constellation	Cas	362.28	540.45	69.00	15.00	CASSIOPEIA
pole-120	constellation	Cep	498.21	477.01	56.00	15.00	CEPHEUS
pole-120	constellation	Cnc	49.29	9.96	52.00	15.00	CANCER
pole-120	constellation	CrB	781.55	74.64	113.00	15.00	CORONA BOREALIS
pole-120	constellation	Cyg	731.53	537.22	51.00	15.00	CYGNUS
pole-120	constellation	Dra	581.88	286.17	46.00	15.00	DRACO
pole-120	constellation	Gem	6.44	168.70	45.00	15.00	GEMINI
pole-120	constellation	Her	791.31	223.66	63.00	15.00	HERCULES
pole-120	constellation	LMi	200.00	4.27	69.00	15.00	LEO MINOR
pole-120	constellation	Lac	547.25	629.10	57.00	15.00	LACERTA
pole-120	constellation	Lyn	181.26	177.67	34.00	15.00	LYNX
pole-120	constellation	Lyr	818.77	421.75	33.00	15.00	LYRA
pole-120	constellation	Per	183.40	538.51	53.00	15.00	PERSEUS
pole-120	constellation	Tri	183.93	683.11	81.00	15.00	TRIANGULUM
pole-120	constellation	UMa	342.30	105.03	77.00	15.00	URSA MAJOR
pole-120	constellation	UMi	473.92	296.71	77.00	15.00	URSA MINOR
pole-120	constellation	Vul	835.43	579.21	70.00	15.00	VULPECULA
seam-120	star	TYC 6977-1267-1	554.81	553.18	71.00	14.00	Fomalhaut α
seam-120	star	TYC 1758-2416-1	243.75	169.13	48.00	14.00	Hamal α
seam-120	star	TYC 5847-2333-1	382.93	467.95	52.00	14.00	Diphda β
seam-120	star	TYC 1735-3180-1	442.09	141.21	67.00	14.00	Alpheratz α
seam-120	star	TYC 2286-1329-1	348.47	87.83	50.00	14.00	Mirach β
seam-120	star	TYC 2851-2168-1	170.94	6.20	42.00	14.00	Algol β
seam-120	star	TYC 8446-1644-1	562.57	689.39	39.00	14.00	Tiaki β
seam-120	star	TYC 2837-2311-1	273.84	22.26	58.00	14.00	Almach γ¹
seam-120	star	TYC 3156-2223-1	790.49	-5.36	37.00	14.00	Sadr γ
seam-120	star	TYC 1125-2186-1	691.27	269.94	32.00	14.00	Enif ε
seam-120	star	TYC 7527-1031-1	417.23	645.93	48.00	14.00	Ankaa α
seam-120	star	TYC 1711-2475-1	547.91	237.97	54.00	14.00	Markab α
seam-120	star	TYC 2695-4139-1	767.28	62.54	52.00	14.00	Aljanah ε
seam-120	star	TYC 2243-1831-1	545.21	145.80	49.00	14.00	Scheat β
seam-120	star	TYC 58-1618-1	128.28	310.77	12.00	14.00	α
seam-120	star	TYC 1212-1935-1	263.18	191.39	11.00	14.00	β
seam-120	star	TYC 1179-1775-1	432.97	239.53	10.00	14.00	γ
seam-120	star	TYC 2361-2820-1	63.93	58.25	11.00	14.00	ζ
seam-120	star	TYC 6363-1044-1	682.64	463.54	10.00	14.00	δ
seam-120	star	TYC 5216-1725-1	715.99	385.69	11.00	14.00	β
seam-120	star	TYC 2736-1823-1	577.31	127.44	11.00	14.00	η
seam-120	star	TYC 5224-1806-1	653.37	345.82	12.00	14.00	α
seam-120	star	TYC 5311-1285-1	17.73	465.41	10.00	14.00	γ
seam-120	star	TYC 7494-1748-1	648.05	625.47	10.00	14.00	γ
seam-120	star	TYC 2317-1647-1	252.84	79.34	11.00	14.00	β
seam-120	star	TYC 5753-2281-1	849.96	471.13	11.00	14.00	β
seam-120	star	TYC 2702-2764-1	727.69	104.89	11.00	14.00	ζ
seam-120	star	TYC 5161-2682-1	879.61	350.75	11.00	14.00	θ
seam-120	star	TYC 6387-1382-1	564.57	453.99	10.00	14.00	δ
seam-120	star	TYC 2275-1753-1	392.99	126.90	10.00	14.00	δ
seam-120	star	TYC 2847-1572-1	169.53	25.71	11.00	14.00	ρ
seam-120	star	TYC 8032-1228-1	363.15	685.88	11.00	14.00	β
seam-120	star	TYC 1155-2187-1	588.46	267.42	11.00	14.00	ζ
seam-120	star	TYC 662-1546-1	10.48	230.03	10.00	14.00	λ
seam-120	star	TYC 1763-3028-1	273.02	125.63	12.00	14.00	α
seam-120	star	TYC 5273-2657-1	338.25	414.51	11.00	14.00	η
seam-120	star	TYC 1624-3414-1	889.92	166.20	10.00	14.00	γ
seam-120	star	TYC 5855-2292-1	278.40	458.33	10.00	14.00	τ
seam-120	deep sky	NGC 224	397.15	47.80	30.00	14.00	M 31
seam-120	deep sky	NGC 598	306.15	121.34	30.00	14.00	M 33
seam-120	deep sky	Mel022	64.02	131.12	30.00	14.00	M 45
seam-120	constellation	And	355.04	71.13	81.00	15.00	ANDROMEDA
seam-120	constellation	Aql	865.03	327.35	46.00	15.00	AQUILA
seam-120	constellation	Aqr	575.80	397.10	62.00	15.00	AQUARIUS
seam-120	constellation	Ari	202.85	156.71	36.00	15.00	ARIES
seam-120	constellation	Cap	721.24	490.10	86.00	15.00	CAPRICORNUS
seam-120	constellation	Cet	245.93	379.25	41.00	15.00	CETUS
seam-120	constellation	Cyg	774.23	32.23	51.00	15.00	CYGNUS
seam-120	constellation	Del	772.87	216.84	68.00	15.00	DELPHINUS
seam-120	constellation	Equ	710.99	274.25	63.00	15.00	EQUULEUS
seam-120	constellation	Eri	69.00	539.01	62.00	15.00	ERIDANUS
seam-120	constellation	For	164.85	579.56	52.00	15.00	FORNAX
seam-120	constellation	Gru	574.73	660.47	35.00	15.00	GRUS
seam-120	constellation	Lac	556.83	18.78	57.00	15.00	LACERTA
seam-120	constellation	Mic	676.01	635.85	93.00	15.00	MICROSCOPIUM
seam-120	constellation	Peg	516.61	190.66	55.00	15.00	PEGASUS
seam-120	constellation	Per	87.91	17.87	53.00	15.00	PERSEUS
seam-120	constellation	Phe	351.48	667.04	56.00	15.00	PHOENIX
